;DT;RV1;RV5;BPV1;BPV5;medRV1;medRV5;RK1;RK5;RQ1;RQ5;medRQ1;medRQ5;CLOSE
882;13/07/2017;7.12E-06;5.28E-06;6.39E-06;5.83E-06;6.92E-06;5.93E-06;6.47E-06;3.90E-06;0.015789971;0.008621901;0.016335107;0.016335107;244.41
883;14/07/2017;5.53E-06;4.97E-06;4.16E-06;4.72E-06;4.26E-06;3.77E-06;4.27E-06;6.60E-06;0.014994119;0.009982863;0.01331977;0.01331977;245.54
884;17/07/2017;6.17E-06;3.22E-06;6.26E-06;2.96E-06;6.11E-06;2.60E-06;3.98E-06;2.55E-06;0.014419243;0.007196996;0.016629012;0.016629012;245.51
885;18/07/2017;7.37E-06;7.25E-06;6.72E-06;7.34E-06;6.45E-06;7.97E-06;7.45E-06;9.01E-06;0.015739551;0.015990522;0.01396423;0.01396423;245.69
886;19/07/2017;4.24E-06;3.77E-06;4.15E-06;3.53E-06;3.90E-06;3.53E-06;3.89E-06;3.85E-06;0.009585984;0.007926721;0.008543794;0.008543794;246.99
887;20/07/2017;1.07E-05;8.83E-06;9.94E-06;8.36E-06;9.61E-06;9.11E-06;1.12E-05;9.08E-06;0.027317245;0.017291331;0.024693002;0.024693002;247.07
888;21/07/2017;7.31E-06;4.76E-06;7.16E-06;5.70E-06;7.04E-06;5.77E-06;6.27E-06;4.74E-06;0.01611504;0.008143266;0.015689852;0.015689852;246.89
889;24/07/2017;3.81E-06;3.52E-06;3.50E-06;2.89E-06;3.38E-06;2.43E-06;2.88E-06;3.08E-06;0.00839904;0.009044906;0.006106954;0.006106954;246.81
890;25/07/2017;5.10E-06;4.75E-06;4.57E-06;4.28E-06;4.20E-06;4.77E-06;5.05E-06;5.28E-06;0.012615319;0.010235222;0.007681706;0.007681706;247.39
891;26/07/2017;6.58E-06;6.50E-06;5.12E-06;5.90E-06;5.10E-06;5.41E-06;4.43E-06;4.48E-06;0.018925708;0.014107131;0.009637445;0.009637445;247.45
892;27/07/2017;2.38E-05;2.57E-05;2.16E-05;2.45E-05;2.15E-05;2.28E-05;2.31E-05;2.93E-05;0.05152968;0.050780083;0.046848806;0.046848806;247.22
893;28/07/2017;1.12E-05;8.96E-06;1.00E-05;8.94E-06;9.29E-06;1.06E-05;8.16E-06;5.37E-06;0.03370191;0.019751787;0.022899095;0.022899095;246.9
894;31/07/2017;6.97E-06;7.05E-06;7.04E-06;7.29E-06;6.86E-06;6.03E-06;7.32E-06;1.03E-05;0.013511349;0.013623502;0.01313537;0.01313537;246.74
895;01/08/2017;6.27E-06;7.31E-06;5.55E-06;6.22E-06;5.79E-06;5.20E-06;5.38E-06;8.73E-06;0.014882494;0.017576862;0.015917429;0.015917429;247.309
896;02/08/2017;9.60E-06;1.18E-05;9.56E-06;1.12E-05;9.25E-06;1.11E-05;9.47E-06;1.50E-05;0.020161704;0.028601107;0.019475479;0.019475479;247.44
897;03/08/2017;7.31E-06;6.67E-06;7.35E-06;3.97E-06;7.20E-06;3.85E-06;7.64E-06;6.27E-06;0.01876301;0.019504611;0.022757168;0.022757168;246.98
898;04/08/2017;8.86E-06;7.88E-06;6.73E-06;7.63E-06;6.25E-06;6.50E-06;7.00E-06;8.54E-06;0.044818879;0.018021513;0.011769326;0.011769326;247.4
899;07/08/2017;2.33E-06;2.12E-06;2.24E-06;1.91E-06;2.41E-06;2.17E-06;1.55E-06;8.63E-07;0.005795253;0.004572439;0.006810544;0.006810544;247.85
900;08/08/2017;1.14E-05;1.09E-05;1.13E-05;8.82E-06;1.05E-05;7.95E-06;1.31E-05;1.21E-05;0.028297034;0.020326744;0.026962888;0.026962888;247.291
901;09/08/2017;1.73E-05;1.79E-05;1.62E-05;1.72E-05;1.55E-05;1.76E-05;1.92E-05;1.03E-05;0.038583255;0.032340199;0.03234877;0.03234877;247.23
902;10/08/2017;3.22E-05;3.11E-05;3.33E-05;3.22E-05;3.44E-05;3.19E-05;3.24E-05;3.04E-05;0.051838714;0.047770413;0.05654776;0.05654776;243.79
903;11/08/2017;1.74E-05;1.87E-05;1.71E-05;1.64E-05;1.71E-05;1.85E-05;2.06E-05;1.06E-05;0.031778334;0.03589484;0.032783255;0.032783255;244.11
904;14/08/2017;7.81E-06;8.16E-06;7.44E-06;7.63E-06;7.48E-06;6.47E-06;8.20E-06;9.87E-06;0.015087931;0.017416731;0.016249685;0.016249685;246.52
905;15/08/2017;1.01E-05;8.52E-06;9.23E-06;9.00E-06;8.95E-06;7.67E-06;9.07E-06;9.73E-06;0.021089481;0.0155079;0.017860625;0.017860625;246.53
906;16/08/2017;1.33E-05;8.72E-06;1.05E-05;7.66E-06;1.04E-05;7.11E-06;9.98E-06;9.15E-06;0.039127909;0.020964964;0.022825485;0.022825485;246.92
907;17/08/2017;3.81E-05;3.43E-05;3.87E-05;3.32E-05;4.03E-05;3.15E-05;2.73E-05;3.12E-05;0.070303528;0.050838685;0.065134988;0.065134988;243.13
908;18/08/2017;3.26E-05;3.00E-05;3.18E-05;2.43E-05;3.10E-05;2.60E-05;3.48E-05;3.37E-05;0.060862763;0.057168821;0.050801586;0.050801586;242.69
909;21/08/2017;1.80E-05;1.53E-05;1.60E-05;1.46E-05;1.50E-05;1.62E-05;1.85E-05;1.42E-05;0.037261202;0.026193011;0.028918151;0.028918151;242.93
910;22/08/2017;8.77E-06;1.02E-05;8.13E-06;9.84E-06;7.50E-06;1.17E-05;8.74E-06;1.44E-05;0.017774276;0.028197891;0.016496962;0.016496962;245.39
911;23/08/2017;1.14E-05;1.10E-05;1.05E-05;1.15E-05;1.12E-05;1.16E-05;1.30E-05;7.11E-06;0.022774845;0.018240736;0.023588629;0.023588629;244.538
912;24/08/2017;1.87E-05;1.72E-05;1.55E-05;1.71E-05;1.46E-05;1.92E-05;2.05E-05;2.28E-05;0.041434104;0.028410897;0.027171175;0.027171175;244.03
913;25/08/2017;1.34E-05;1.11E-05;1.26E-05;8.70E-06;1.30E-05;7.81E-06;1.33E-05;1.07E-05;0.028495553;0.025549713;0.025784319;0.025784319;244.54
914;28/08/2017;8.41E-06;8.25E-06;7.78E-06;7.04E-06;7.23E-06;6.01E-06;7.86E-06;8.02E-06;0.017128599;0.017890297;0.013039974;0.013039974;244.59
915;29/08/2017;1.68E-05;1.23E-05;1.61E-05;8.19E-06;1.59E-05;8.23E-06;1.28E-05;9.14E-06;0.043964919;0.029382849;0.038073659;0.038073659;244.85
916;30/08/2017;8.21E-06;8.29E-06;7.99E-06;7.84E-06;7.61E-06;6.19E-06;8.08E-06;8.31E-06;0.01846493;0.016947128;0.015752444;0.015752444;246.04
917;31/08/2017;9.71E-06;7.17E-06;8.91E-06;7.01E-06;7.97E-06;6.98E-06;8.09E-06;8.25E-06;0.024979849;0.01287135;0.020453509;0.020453509;247.42
918;01/09/2017;5.32E-06;5.78E-06;4.99E-06;4.71E-06;4.94E-06;3.59E-06;3.99E-06;3.41E-06;0.011502694;0.01472916;0.010187944;0.010187944;247.88
919;05/09/2017;2.86E-05;3.69E-05;2.94E-05;2.89E-05;2.94E-05;2.89E-05;3.19E-05;3.62E-05;0.050139542;0.066895117;0.056054326;0.056054326;246.1
920;06/09/2017;1.27E-05;7.66E-06;1.19E-05;6.36E-06;1.26E-05;5.92E-06;1.10E-05;7.94E-06;0.033900681;0.016223649;0.033616768;0.033616768;246.91
921;07/09/2017;1.24E-05;1.20E-05;1.09E-05;9.49E-06;9.82E-06;7.87E-06;1.11E-05;1.06E-05;0.029263258;0.026965926;0.017863633;0.017863633;246.89
922;08/09/2017;7.77E-06;6.79E-06;7.98E-06;7.32E-06;8.08E-06;7.60E-06;7.48E-06;7.28E-06;0.013631441;0.012193287;0.014105008;0.014105008;246.55
923;11/09/2017;4.87E-06;5.97E-06;4.67E-06;4.97E-06;4.82E-06;4.48E-06;5.72E-06;5.90E-06;0.009185649;0.013798826;0.009170287;0.009170287;249.17
924;12/09/2017;6.29E-06;4.24E-06;5.75E-06;3.60E-06;5.28E-06;3.84E-06;5.92E-06;4.33E-06;0.017432367;0.007934124;0.010732636;0.010732636;250.07
925;13/09/2017;4.24E-06;3.89E-06;3.96E-06;3.19E-06;4.18E-06;3.33E-06;4.26E-06;3.08E-06;0.009409826;0.007222407;0.009322496;0.009322496;250.1801
926;14/09/2017;4.59E-06;3.50E-06;4.01E-06;3.28E-06;4.45E-06;3.70E-06;3.66E-06;3.62E-06;0.009913519;0.006274132;0.008340549;0.008340549;250.1
927;15/09/2017;3.75E-06;3.72E-06;3.52E-06;3.62E-06;3.35E-06;3.52E-06;3.58E-06;2.87E-06;0.008762185;0.008061447;0.006992157;0.006992157;249.24
928;18/09/2017;4.94E-06;5.07E-06;5.04E-06;3.85E-06;5.07E-06;3.35E-06;4.72E-06;6.06E-06;0.009613376;0.013684221;0.010388399;0.010388399;249.69
929;19/09/2017;4.77E-06;4.37E-06;4.56E-06;3.56E-06;4.52E-06;3.28E-06;3.76E-06;3.37E-06;0.011654964;0.009376106;0.009972774;0.009972774;249.97
930;20/09/2017;1.36E-05;9.52E-06;1.42E-05;7.59E-06;1.31E-05;6.28E-06;1.27E-05;1.13E-05;0.039530758;0.024013897;0.039415602;0.039415602;250.09
931;21/09/2017;6.65E-06;7.87E-06;7.16E-06;7.94E-06;7.00E-06;7.67E-06;7.67E-06;7.56E-06;0.012597607;0.015118712;0.014308883;0.014308883;249.4
932;22/09/2017;4.75E-06;3.34E-06;4.04E-06;3.38E-06;4.22E-06;2.90E-06;3.16E-06;2.58E-06;0.013258755;0.006601747;0.011232308;0.011232308;249.42
933;25/09/2017;1.54E-05;1.51E-05;1.42E-05;1.40E-05;1.46E-05;1.27E-05;1.24E-05;1.51E-05;0.034304874;0.035522978;0.029601849;0.029601849;248.94
934;26/09/2017;8.87E-06;6.27E-06;8.99E-06;6.06E-06;8.97E-06;6.26E-06;7.23E-06;4.69E-06;0.015808213;0.011084266;0.017169716;0.017169716;249.05
935;27/09/2017;9.21E-06;8.80E-06;7.70E-06;9.23E-06;7.67E-06;9.02E-06;8.64E-06;1.13E-05;0.021796542;0.014364453;0.01531535;0.01531535;250.02
936;28/09/2017;7.11E-06;4.74E-06;7.07E-06;4.54E-06;6.93E-06;3.93E-06;5.57E-06;4.17E-06;0.016141755;0.008276646;0.016428494;0.016428494;250.34
937;29/09/2017;5.72E-06;5.16E-06;5.52E-06;4.65E-06;5.20E-06;4.21E-06;4.35E-06;3.91E-06;0.016028657;0.010364473;0.014562818;0.014562818;251.2
938;02/10/2017;5.80E-06;5.66E-06;5.40E-06;4.87E-06;5.26E-06;4.75E-06;4.48E-06;3.61E-06;0.010757941;0.009874375;0.008906963;0.008906963;252.29
939;03/10/2017;3.40E-06;3.80E-06;3.26E-06;4.09E-06;3.22E-06;3.88E-06;2.65E-06;2.10E-06;0.006942359;0.009115466;0.006697492;0.006697492;252.85
940;04/10/2017;5.06E-06;4.92E-06;4.96E-06;4.44E-06;4.65E-06;4.27E-06;4.41E-06;4.31E-06;0.010829977;0.009792516;0.010201143;0.010201143;253.16
941;05/10/2017;4.65E-06;4.08E-06;4.06E-06;4.13E-06;4.41E-06;4.26E-06;3.62E-06;3.62E-06;0.008914213;0.006299718;0.009748695;0.009748695;254.64
942;06/10/2017;6.51E-06;4.75E-06;6.28E-06;4.68E-06;6.35E-06;4.62E-06;4.37E-06;4.39E-06;0.014262776;0.008340264;0.015687235;0.015687235;254.4
943;09/10/2017;4.09E-06;4.45E-06;3.92E-06;4.68E-06;3.74E-06;4.13E-06;3.81E-06;5.44E-06;0.00947143;0.009657327;0.007660741;0.007660741;253.96
944;10/10/2017;8.09E-06;7.40E-06;7.78E-06;7.01E-06;7.54E-06;7.58E-06;7.99E-06;5.66E-06;0.017723275;0.013857008;0.015159805;0.015159805;254.6
945;11/10/2017;3.44E-06;3.31E-06;3.48E-06;2.88E-06;3.50E-06;2.85E-06;3.47E-06;1.31E-06;0.006417056;0.006379195;0.006920984;0.006920984;255
946;12/10/2017;5.15E-06;3.83E-06;4.32E-06;3.44E-06;4.14E-06;3.34E-06;3.99E-06;3.94E-06;0.012608256;0.007079055;0.008129104;0.008129104;254.6
947;13/10/2017;3.54E-06;3.36E-06;3.39E-06;2.82E-06;3.00E-06;2.61E-06;3.10E-06;3.94E-06;0.007447832;0.008415814;0.005724282;0.005724282;254.91
948;16/10/2017;4.09E-06;2.92E-06;3.87E-06;2.39E-06;3.59E-06;2.61E-06;3.80E-06;2.17E-06;0.008722149;0.005783438;0.008527661;0.008527661;255.3
949;17/10/2017;3.25E-06;2.66E-06;2.79E-06;2.16E-06;2.88E-06;2.33E-06;2.42E-06;2.30E-06;0.006549548;0.005524691;0.005671869;0.005671869;255.46
950;18/10/2017;3.74E-06;3.06E-06;3.54E-06;2.05E-06;3.32E-06;1.94E-06;2.31E-06;2.18E-06;0.008663509;0.007302517;0.006957457;0.006957457;255.69
951;19/10/2017;9.15E-06;6.06E-06;9.16E-06;6.23E-06;9.01E-06;5.89E-06;8.32E-06;8.13E-06;0.024073416;0.011160994;0.022455619;0.022455619;255.82
952;20/10/2017;5.29E-06;4.67E-06;4.63E-06;3.06E-06;4.32E-06;3.41E-06;3.94E-06;4.41E-06;0.01929605;0.010449091;0.008658226;0.008658226;257.08
953;23/10/2017;7.62E-06;5.48E-06;6.31E-06;5.16E-06;6.63E-06;5.64E-06;6.18E-06;5.94E-06;0.017529867;0.008664675;0.013653509;0.013653509;256.15
954;24/10/2017;6.55E-06;6.58E-06;5.86E-06;6.28E-06;5.78E-06;6.16E-06;6.35E-06;4.05E-06;0.01945979;0.014390814;0.011393761;0.011393761;256.54
955;25/10/2017;1.98E-05;2.30E-05;1.78E-05;2.27E-05;1.77E-05;2.41E-05;1.86E-05;3.12E-05;0.038812364;0.037579487;0.031180038;0.031180038;255.3
956;26/10/2017;1.03E-05;1.14E-05;9.49E-06;8.61E-06;9.32E-06;6.99E-06;9.76E-06;8.73E-06;0.026089366;0.025131276;0.020208091;0.020208091;255.59
957;27/10/2017;1.04E-05;1.23E-05;9.95E-06;1.15E-05;9.94E-06;1.23E-05;1.03E-05;3.74E-06;0.025618342;0.031498963;0.025050785;0.025050785;257.68
958;30/10/2017;9.12E-06;1.08E-05;8.12E-06;9.88E-06;7.59E-06;1.05E-05;8.40E-06;9.11E-06;0.019794313;0.018777918;0.014342569;0.014342569;256.8
959;31/10/2017;4.73E-06;4.43E-06;4.61E-06;3.50E-06;4.71E-06;3.26E-06;4.35E-06;2.94E-06;0.009714219;0.008235452;0.010425149;0.010425149;257.11
960;01/11/2017;1.15E-05;1.04E-05;1.12E-05;1.04E-05;1.08E-05;9.47E-06;8.97E-06;1.04E-05;0.02142983;0.017685257;0.021494959;0.021494959;257.51
961;02/11/2017;1.52E-05;1.63E-05;1.35E-05;1.85E-05;1.13E-05;1.96E-05;1.59E-05;2.33E-05;0.047055424;0.037471164;0.023856242;0.023856242;257.61
962;03/11/2017;6.18E-06;4.43E-06;6.41E-06;4.13E-06;6.30E-06;5.36E-06;5.37E-06;4.48E-06;0.012407101;0.00667006;0.013321707;0.013321707;258.44
963;06/11/2017;3.95E-06;2.99E-06;3.54E-06;1.92E-06;3.71E-06;2.22E-06;3.14E-06;2.46E-06;0.008923744;0.005248271;0.007643269;0.007643269;258.82
964;07/11/2017;9.46E-06;8.51E-06;8.99E-06;7.52E-06;8.59E-06;7.60E-06;9.06E-06;8.71E-06;0.018777035;0.014577237;0.01423348;0.01423348;258.7
965;08/11/2017;5.79E-06;6.12E-06;5.72E-06;5.66E-06;5.06E-06;6.06E-06;5.38E-06;4.99E-06;0.011997492;0.010635591;0.008532021;0.008532021;259.13
966;09/11/2017;3.26E-05;2.64E-05;3.12E-05;2.65E-05;3.01E-05;2.79E-05;2.57E-05;2.08E-05;0.069563171;0.043644072;0.067850921;0.067850921;258.2
967;10/11/2017;1.04E-05;7.03E-06;9.89E-06;5.85E-06;9.19E-06;4.19E-06;8.08E-06;6.90E-06;0.02475653;0.014517317;0.019044763;0.019044763;258.08
968;13/11/2017;5.66E-06;5.15E-06;5.32E-06;5.26E-06;5.52E-06;5.58E-06;6.34E-06;6.87E-06;0.012011776;0.008657683;0.011663632;0.011663632;258.34
969;14/11/2017;1.71E-05;2.04E-05;1.83E-05;1.91E-05;1.77E-05;1.59E-05;1.71E-05;1.86E-05;0.033956863;0.060567031;0.036153763;0.036153763;257.75
970;15/11/2017;1.83E-05;2.04E-05;1.66E-05;1.32E-05;1.54E-05;1.19E-05;1.63E-05;2.62E-05;0.056774283;0.068600024;0.033276259;0.033276259;256.43
971;16/11/2017;7.15E-06;6.36E-06;7.00E-06;5.46E-06;6.35E-06;6.18E-06;5.80E-06;5.35E-06;0.013939203;0.011765878;0.011336934;0.011336934;258.609
972;17/11/2017;8.01E-06;5.44E-06;7.83E-06;4.60E-06;7.74E-06;4.28E-06;6.05E-06;2.24E-06;0.015879057;0.009633963;0.015772259;0.015772259;257.89
973;20/11/2017;5.04E-06;4.67E-06;4.84E-06;5.35E-06;4.77E-06;5.15E-06;5.03E-06;7.53E-07;0.011455355;0.011322904;0.009099895;0.009099895;258.29
974;21/11/2017;4.48E-06;3.56E-06;4.15E-06;3.73E-06;4.20E-06;3.31E-06;2.51E-06;4.08E-06;0.009726931;0.007114138;0.008565754;0.008565754;259.96
975;22/11/2017;4.18E-06;3.07E-06;3.58E-06;2.40E-06;3.65E-06;3.00E-06;2.44E-06;2.59E-06;0.010127159;0.006271335;0.007219336;0.007219336;259.77
976;27/11/2017;4.79E-06;4.71E-06;4.87E-06;4.74E-06;4.95E-06;4.70E-06;3.25E-06;6.17E-06;0.010162394;0.009634227;0.009180172;0.009180172;260.26
977;28/11/2017;9.46E-06;1.08E-05;8.65E-06;1.06E-05;8.51E-06;9.48E-06;1.13E-05;1.71E-05;0.018667658;0.017810526;0.017252034;0.017252034;262.85
978;29/11/2017;1.79E-05;1.60E-05;1.84E-05;1.26E-05;1.90E-05;1.20E-05;1.70E-05;1.60E-05;0.031939157;0.029058684;0.03371366;0.03371366;262.73
979;30/11/2017;2.12E-05;2.54E-05;2.04E-05;2.37E-05;1.81E-05;2.74E-05;2.20E-05;3.34E-05;0.04369274;0.043893483;0.032248541;0.032248541;264.89
980;01/12/2017;0.000159146;8.76E-05;0.00015636;8.86E-05;0.000161847;0.000120138;9.73E-05;0.000119858;0.813378632;0.22741249;1.030772489;1.030772489;264.44
981;04/12/2017;2.54E-05;2.22E-05;2.45E-05;2.35E-05;2.24E-05;2.33E-05;2.26E-05;1.79E-05;0.046165203;0.034076426;0.039676069;0.039676069;264.13
982;05/12/2017;1.98E-05;1.63E-05;1.75E-05;1.67E-05;1.78E-05;1.76E-05;1.82E-05;1.63E-05;0.043463517;0.030127579;0.042145217;0.042145217;263.2
983;06/12/2017;1.70E-05;1.37E-05;1.47E-05;1.26E-05;1.37E-05;1.35E-05;1.40E-05;1.37E-05;0.036741238;0.023453662;0.025691233;0.025691233;263.21
984;07/12/2017;1.18E-05;8.51E-06;1.18E-05;8.50E-06;1.15E-05;8.90E-06;8.83E-06;1.24E-05;0.024394308;0.013683443;0.022569685;0.022569685;264.04
985;08/12/2017;8.32E-06;8.08E-06;7.11E-06;8.00E-06;7.09E-06;7.27E-06;7.52E-06;6.13E-06;0.019284166;0.01449189;0.015716938;0.015716938;265.49
986;11/12/2017;5.71E-06;6.35E-06;5.06E-06;5.70E-06;4.94E-06;5.24E-06;5.97E-06;6.24E-06;0.012747645;0.012182198;0.009901783;0.009901783;266.34
987;12/12/2017;7.84E-06;6.26E-06;7.64E-06;5.61E-06;7.37E-06;5.78E-06;5.79E-06;5.10E-06;0.016282789;0.01317491;0.01406377;0.01406377;266.79
988;13/12/2017;1.09E-05;1.30E-05;9.78E-06;8.08E-06;9.93E-06;6.93E-06;9.86E-06;8.77E-06;0.025962924;0.028391319;0.020398883;0.020398883;266.73
989;14/12/2017;1.23E-05;1.13E-05;1.17E-05;1.20E-05;1.18E-05;1.11E-05;1.07E-05;1.45E-05;0.024783818;0.02152037;0.023675604;0.023675604;265.67
990;15/12/2017;9.62E-06;1.16E-05;8.90E-06;6.71E-06;9.02E-06;5.41E-06;1.09E-05;1.13E-05;0.025247729;0.044089768;0.021748346;0.021748346;266.53
991;18/12/2017;7.02E-06;4.34E-06;7.01E-06;4.36E-06;7.00E-06;4.30E-06;4.70E-06;4.42E-06;0.014465325;0.011904469;0.013075009;0.013075009;268.18
992;19/12/2017;9.64E-06;9.79E-06;9.29E-06;8.30E-06;8.92E-06;9.20E-06;8.30E-06;9.58E-06;0.01729658;0.017122783;0.014935903;0.014935903;267.2
993;20/12/2017;1.28E-05;1.47E-05;1.21E-05;1.44E-05;1.15E-05;1.22E-05;1.28E-05;2.11E-05;0.02883781;0.034114927;0.026284027;0.026284027;267.04
994;21/12/2017;5.75E-06;6.82E-06;5.29E-06;5.54E-06;5.49E-06;5.35E-06;5.89E-06;7.60E-06;0.012466579;0.013628608;0.012778229;0.012778229;267.57
995;22/12/2017;5.64E-06;4.92E-06;5.17E-06;5.00E-06;5.54E-06;4.77E-06;4.49E-06;2.45E-06;0.018802434;0.009347657;0.0232935;0.0232935;267.48
996;26/12/2017;4.12E-06;3.24E-06;4.05E-06;3.16E-06;4.09E-06;3.34E-06;3.11E-06;2.30E-06;0.007976818;0.005225676;0.008836761;0.008836761;267.16
997;27/12/2017;3.89E-06;3.04E-06;3.44E-06;2.56E-06;3.22E-06;2.37E-06;2.94E-06;2.19E-06;0.010350851;0.005843949;0.005675021;0.005675021;267.33
998;28/12/2017;2.53E-06;2.11E-06;2.41E-06;1.86E-06;2.30E-06;1.51E-06;1.81E-06;1.56E-06;0.004980886;0.004581086;0.004376204;0.004376204;267.86
999;29/12/2017;7.18E-06;9.68E-06;6.28E-06;8.50E-06;6.11E-06;6.70E-06;8.18E-06;1.01E-05;0.020139712;0.021980006;0.011105515;0.011105515;266.88
1000;02/01/2018;7.90E-06;9.06E-06;7.95E-06;7.84E-06;7.62E-06;9.63E-06;9.49E-06;6.97E-06;0.022296527;0.02448492;0.022090108;0.022090108;268.8
1001;03/01/2018;6.27E-06;5.70E-06;5.42E-06;5.75E-06;4.78E-06;5.31E-06;5.70E-06;6.86E-06;0.016567479;0.011000659;0.008668426;0.008668426;270.47
1002;04/01/2018;7.33E-06;7.12E-06;6.23E-06;6.38E-06;6.02E-06;7.06E-06;8.04E-06;7.05E-06;0.016580282;0.013150596;0.011403527;0.011403527;271.63
1003;05/01/2018;6.58E-06;9.36E-06;6.51E-06;9.74E-06;6.79E-06;1.00E-05;7.31E-06;6.95E-06;0.01508551;0.020105114;0.01773979;0.01773979;273.39
1004;08/01/2018;5.75E-06;5.85E-06;4.76E-06;5.91E-06;4.53E-06;5.74E-06;4.84E-06;3.76E-06;0.015921024;0.011950013;0.009319161;0.009319161;273.93
1005;09/01/2018;1.10E-05;1.10E-05;1.03E-05;1.05E-05;1.01E-05;9.39E-06;1.09E-05;1.27E-05;0.027281164;0.021869666;0.023974279;0.023974279;274.53
1006;10/01/2018;1.39E-05;1.12E-05;1.35E-05;1.22E-05;1.36E-05;1.39E-05;1.40E-05;1.47E-05;0.029290217;0.019106234;0.030497376;0.030497376;274.1
1007;11/01/2018;7.01E-06;8.16E-06;6.59E-06;8.14E-06;6.39E-06;7.89E-06;7.46E-06;8.15E-06;0.016303973;0.01535495;0.015189021;0.015189021;276.08
1008;12/01/2018;9.33E-06;1.07E-05;9.81E-06;8.78E-06;9.50E-06;1.10E-05;1.04E-05;1.20E-05;0.016268118;0.01938912;0.017526742;0.017526742;277.91
1009;16/01/2018;3.63E-05;3.26E-05;3.73E-05;2.93E-05;3.79E-05;2.90E-05;3.04E-05;3.71E-05;0.070571256;0.051981703;0.076679239;0.076679239;276.96
1010;17/01/2018;1.85E-05;1.88E-05;1.60E-05;1.80E-05;1.61E-05;1.62E-05;1.48E-05;1.24E-05;0.044142269;0.032486219;0.042872331;0.042872331;279.61
1011;18/01/2018;2.04E-05;2.32E-05;1.79E-05;2.55E-05;1.93E-05;2.74E-05;1.71E-05;9.34E-06;0.046037956;0.041016264;0.041780041;0.041780041;279.18
1012;19/01/2018;1.27E-05;1.25E-05;1.26E-05;9.92E-06;1.25E-05;1.13E-05;1.21E-05;8.37E-06;0.024579311;0.029605674;0.024323573;0.024323573;280.38
1013;22/01/2018;1.22E-05;1.34E-05;1.06E-05;1.05E-05;9.96E-06;1.19E-05;1.15E-05;1.20E-05;0.028090974;0.026090049;0.017434284;0.017434284;282.67
1014;23/01/2018;2.03E-05;1.18E-05;2.11E-05;1.32E-05;1.95E-05;1.42E-05;1.38E-05;1.64E-05;0.050538537;0.020385205;0.039457499;0.039457499;283.26
1015;24/01/2018;4.02E-05;3.99E-05;3.95E-05;3.72E-05;3.89E-05;3.30E-05;3.50E-05;3.57E-05;0.070409338;0.069926229;0.064888936;0.064888936;283.18
1016;25/01/2018;3.52E-05;3.00E-05;3.34E-05;2.91E-05;3.43E-05;2.71E-05;3.11E-05;1.89E-05;0.072868863;0.057184574;0.066234233;0.066234233;283.29
1017;26/01/2018;1.31E-05;1.03E-05;1.31E-05;1.18E-05;1.21E-05;1.13E-05;1.06E-05;9.11E-06;0.026195517;0.015187967;0.0217825;0.0217825;286.57
1018;29/01/2018;2.81E-05;2.50E-05;2.63E-05;2.57E-05;2.50E-05;2.20E-05;2.78E-05;1.87E-05;0.058247359;0.043709232;0.044634577;0.044634577;284.68
1019;30/01/2018;4.53E-05;3.94E-05;4.27E-05;3.72E-05;4.05E-05;4.53E-05;4.13E-05;3.99E-05;0.084370445;0.060117278;0.064127932;0.064127932;281.66
1020;31/01/2018;3.63E-05;3.19E-05;3.56E-05;2.49E-05;3.42E-05;2.25E-05;3.15E-05;2.61E-05;0.070007062;0.058857738;0.060839216;0.060839216;281.91
1021;01/02/2018;3.84E-05;3.42E-05;3.54E-05;3.16E-05;3.43E-05;3.54E-05;3.52E-05;3.31E-05;0.074877957;0.054337809;0.059287239;0.059287239;281.6
1022;02/02/2018;6.41E-05;7.16E-05;5.96E-05;7.83E-05;6.02E-05;7.92E-05;5.80E-05;5.24E-05;0.118026679;0.116802915;0.108251559;0.108251559;275.52
1023;05/02/2018;0.000484464;0.000438578;0.000446375;0.000478819;0.000411982;0.000486864;0.000506175;0.000506523;2.15942076;1.275341836;1.126409966;1.126409966;264.18
1024;06/02/2018;0.000727971;0.000736305;0.000755711;0.0008519;0.000806837;0.000964886;0.000734211;0.000815943;1.340726117;1.22107391;1.712118625;1.712118625;269.18
1025;07/02/2018;0.000203041;0.000204292;0.000206137;0.000203622;0.000198561;0.000212748;0.000198697;0.000197714;0.396241418;0.306337478;0.348394419;0.348394419;267.66
1026;08/02/2018;0.000386326;0.00036896;0.000381686;0.000337334;0.00040935;0.000379879;0.000326203;0.000287127;0.727716623;0.614780137;0.906500301;0.906500301;257.72
1027;09/02/2018;0.000604083;0.00064111;0.00064214;0.000668229;0.000638837;0.00069046;0.000617211;0.000680059;0.91032603;0.969207135;1.052779109;1.052779109;261.67
1028;12/02/2018;0.00017245;0.000157697;0.000167186;0.000153583;0.000157496;0.000145235;0.000186638;8.87E-05;0.366243524;0.261929247;0.302553492;0.302553492;265.26
1029;13/02/2018;9.84E-05;7.14E-05;0.000105831;6.67E-05;0.000109495;7.15E-05;8.14E-05;4.84E-05;0.196542717;0.118469991;0.253565607;0.253565607;266.01
1030;14/02/2018;0.000107916;0.000113731;0.000104766;8.99E-05;0.000105515;9.87E-05;0.000110732;6.32E-05;0.212483151;0.233034715;0.196244747;0.196244747;269.7
1031;15/02/2018;7.07E-05;8.17E-05;7.03E-05;7.51E-05;6.54E-05;7.36E-05;5.84E-05;6.99E-05;0.130009695;0.151373674;0.116278666;0.116278666;273
